date,station_name_ja,prec_no,block_no,mean_temperature_c,max_temperature_c,min_temperature_c,mean_vapor_pressure_hpa,mean_relative_humidity_pct,min_relative_humidity_pct,thi_daily_mean,temperature_quality_mark,humidity_quality_mark,source_kind,source_url
2021-09-10,千葉,45,47682,24.7,30.0,22.0,23.4,76.0,50.0,74.02,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-11,千葉,45,47682,25.4,28.5,22.3,25.5,79.0,63.0,75.44,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-12,千葉,45,47682,24.7,26.3,23.2,26.3,85.0,76.0,74.94,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-13,千葉,45,47682,25.3,29.5,23.0,21.8,68.0,50.0,74.1,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-14,千葉,45,47682,23.0,26.4,19.0,20.8,74.0,61.0,71.2,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-15,千葉,45,47682,22.8,27.7,19.6,20.6,76.0,51.0,71.05,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-16,千葉,45,47682,22.6,26.5,20.4,18.3,67.0,50.0,70.02,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-17,千葉,45,47682,22.7,25.5,19.4,19.3,70.0,58.0,70.41,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-18,千葉,45,47682,25.0,27.1,23.0,27.0,85.0,68.0,75.43,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-19,千葉,45,47682,23.6,27.5,19.6,19.7,69.0,35.0,71.67,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-20,千葉,45,47682,22.4,27.3,18.7,17.0,64.0,44.0,69.48,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-21,千葉,45,47682,23.0,27.6,19.1,18.9,68.0,49.0,70.69,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-22,千葉,45,47682,25.7,29.9,21.7,25.0,76.0,58.0,75.59,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-23,千葉,45,47682,27.2,30.4,23.2,23.9,67.0,48.0,76.79,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-24,千葉,45,47682,25.2,29.8,22.3,19.8,63.0,40.0,73.42,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-25,千葉,45,47682,22.5,25.2,20.1,18.3,67.0,56.0,69.87,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-26,千葉,45,47682,20.3,22.3,18.3,15.7,66.0,47.0,66.57,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-27,千葉,45,47682,20.9,24.8,17.6,16.3,67.0,46.0,67.51,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-28,千葉,45,47682,21.4,26.1,17.9,16.9,67.0,50.0,68.25,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-29,千葉,45,47682,22.0,26.5,18.4,19.2,73.0,49.0,69.58,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-09-30,千葉,45,47682,23.3,28.0,20.2,21.3,75.0,54.0,71.75,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=9&day=&view=a2
2021-10-01,千葉,45,47682,19.7,21.1,17.9,19.1,83.0,58.0,66.58,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-02,千葉,45,47682,22.4,28.0,17.1,18.7,69.0,44.0,69.88,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-03,千葉,45,47682,22.9,27.4,19.2,18.5,68.0,42.0,70.54,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-04,千葉,45,47682,23.9,28.6,20.7,21.2,72.0,49.0,72.4,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-05,千葉,45,47682,24.3,27.8,21.7,21.0,70.0,48.0,72.81,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-06,千葉,45,47682,23.3,27.2,20.6,19.4,68.0,51.0,71.13,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-07,千葉,45,47682,21.9,25.1,19.4,19.6,75.0,63.0,69.57,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-08,千葉,45,47682,24.3,28.1,20.9,22.5,75.0,56.0,73.3,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-09,千葉,45,47682,23.2,26.8,20.8,21.6,77.0,57.0,71.77,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-10,千葉,45,47682,22.3,25.6,19.3,20.9,78.0,66.0,70.43,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-11,千葉,45,47682,24.5,28.0,21.2,22.3,73.0,56.0,73.41,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-12,千葉,45,47682,21.5,23.5,19.3,20.3,79.0,70.0,69.23,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-13,千葉,45,47682,17.8,19.5,16.3,17.9,88.0,82.0,63.64,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-14,千葉,45,47682,19.6,24.1,16.5,16.4,73.0,51.0,65.9,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-15,千葉,45,47682,21.4,25.4,17.1,16.5,65.0,47.0,68.11,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-16,千葉,45,47682,22.2,24.7,19.9,19.8,74.0,59.0,69.96,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-17,千葉,45,47682,16.6,23.8,12.2,15.2,78.0,54.0,61.41,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-18,千葉,45,47682,14.0,18.2,10.4,8.3,52.0,34.0,57.41,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-19,千葉,45,47682,14.3,16.1,12.8,10.4,64.0,54.0,57.79,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-20,千葉,45,47682,17.2,23.0,13.0,9.4,51.0,22.0,61.62,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-21,千葉,45,47682,15.3,18.8,11.1,7.6,44.0,32.0,59.07,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-22,千葉,45,47682,12.2,15.5,11.2,11.8,83.0,51.0,54.34,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-23,千葉,45,47682,14.5,19.6,10.4,7.9,51.0,25.0,58.07,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-24,千葉,45,47682,14.7,19.4,9.6,7.7,47.0,31.0,58.33,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-25,千葉,45,47682,15.2,19.2,11.0,11.1,64.0,42.0,59.09,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-26,千葉,45,47682,15.4,19.2,11.8,13.9,80.0,61.0,59.53,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-27,千葉,45,47682,14.8,16.4,12.5,14.5,86.0,77.0,58.59,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-28,千葉,45,47682,17.5,22.3,14.3,13.4,69.0,43.0,62.56,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-29,千葉,45,47682,15.3,20.0,11.8,8.4,49.0,29.0,59.11,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-30,千葉,45,47682,15.5,20.1,10.7,8.9,52.0,35.0,59.4,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-10-31,千葉,45,47682,14.4,17.1,12.5,11.7,71.0,54.0,57.93,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=10&day=&view=a2
2021-11-01,千葉,45,47682,17.4,21.2,14.0,15.5,78.0,63.0,62.68,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-02,千葉,45,47682,17.8,22.1,15.5,14.7,73.0,52.0,63.14,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-03,千葉,45,47682,17.5,22.3,14.0,10.2,52.0,32.0,62.05,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-04,千葉,45,47682,16.4,20.7,12.7,9.0,49.0,33.0,60.53,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-05,千葉,45,47682,15.8,20.2,12.1,9.2,53.0,32.0,59.81,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-06,千葉,45,47682,15.3,19.9,11.8,10.2,60.0,35.0,59.2,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-07,千葉,45,47682,15.8,19.0,12.9,12.7,70.0,60.0,60.04,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-08,千葉,45,47682,17.0,22.0,13.2,13.9,73.0,39.0,61.92,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-09,千葉,45,47682,18.3,20.3,15.1,18.9,90.0,75.0,64.56,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-10,千葉,45,47682,17.4,20.0,15.3,10.3,53.0,36.0,61.94,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-11,千葉,45,47682,17.9,20.3,16.3,9.0,44.0,35.0,62.3,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-12,千葉,45,47682,17.2,19.7,13.1,8.3,42.0,29.0,61.38,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-13,千葉,45,47682,14.0,17.4,10.1,7.0,44.0,26.0,57.45,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-14,千葉,45,47682,15.0,18.9,10.4,9.9,58.0,48.0,58.77,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-15,千葉,45,47682,15.3,20.0,10.0,10.0,58.0,39.0,59.18,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-16,千葉,45,47682,14.5,18.4,12.0,10.8,66.0,56.0,58.08,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-17,千葉,45,47682,13.6,18.0,10.9,8.3,54.0,42.0,56.86,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-18,千葉,45,47682,13.6,17.6,9.7,10.2,65.0,51.0,56.77,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-19,千葉,45,47682,13.1,16.5,9.6,9.6,64.0,48.0,56.06,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-20,千葉,45,47682,13.6,18.8,9.4,9.4,61.0,43.0,56.81,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-21,千葉,45,47682,13.1,16.3,9.9,10.9,73.0,53.0,55.94,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-22,千葉,45,47682,15.2,20.2,12.8,15.7,90.0,77.0,59.29,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-23,千葉,45,47682,14.8,17.3,12.6,7.4,44.0,29.0,58.44,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-24,千葉,45,47682,13.2,16.1,9.4,7.1,47.0,35.0,56.41,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-25,千葉,45,47682,13.4,17.4,7.4,8.1,53.0,43.0,56.61,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-26,千葉,45,47682,13.5,17.9,9.6,7.4,49.0,30.0,56.78,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-27,千葉,45,47682,9.9,14.1,6.4,5.1,43.0,22.0,52.38,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-28,千葉,45,47682,9.5,13.8,5.6,5.2,45.0,31.0,51.79,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-29,千葉,45,47682,9.2,13.9,5.0,6.0,52.0,40.0,51.05,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-11-30,千葉,45,47682,12.1,18.2,5.1,9.0,61.0,44.0,54.69,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=11&day=&view=a2
2021-12-01,千葉,45,47682,16.7,20.2,12.0,11.4,58.0,26.0,61.12,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-02,千葉,45,47682,11.1,14.3,8.2,4.7,36.0,17.0,54.1,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-03,千葉,45,47682,11.7,16.9,6.6,7.1,53.0,30.0,54.34,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-04,千葉,45,47682,11.2,15.1,6.4,6.4,49.0,33.0,53.8,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-05,千葉,45,47682,8.8,12.0,5.2,5.3,46.0,33.0,50.86,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-06,千葉,45,47682,9.6,12.1,6.7,7.3,61.0,53.0,51.15,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-07,千葉,45,47682,12.2,15.7,9.8,11.0,77.0,65.0,54.47,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-08,千葉,45,47682,9.7,10.9,8.9,10.1,83.0,69.0,50.26,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-09,千葉,45,47682,10.3,13.4,8.0,7.2,57.0,43.0,52.3,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-10,千葉,45,47682,9.5,12.6,7.4,6.9,58.0,45.0,51.16,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-11,千葉,45,47682,9.7,13.9,4.5,8.2,68.0,48.0,50.96,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-12,千葉,45,47682,12.8,17.4,8.6,9.3,64.0,50.0,55.63,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-13,千葉,45,47682,10.5,13.6,6.6,4.7,37.0,22.0,53.36,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-14,千葉,45,47682,5.7,7.8,3.7,6.1,67.0,40.0,45.12,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-15,千葉,45,47682,8.2,13.7,3.6,7.0,66.0,36.0,48.86,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-16,千葉,45,47682,10.9,16.1,4.7,7.7,59.0,41.0,53.06,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-17,千葉,45,47682,10.5,15.5,6.3,9.0,70.0,33.0,52.07,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-18,千葉,45,47682,5.0,8.6,2.4,2.6,30.0,18.0,47.54,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-19,千葉,45,47682,5.5,9.8,0.6,4.0,43.0,29.0,46.95,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-20,千葉,45,47682,7.3,11.1,1.6,5.1,51.0,32.0,48.61,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-21,千葉,45,47682,9.1,13.9,4.1,6.4,56.0,34.0,50.71,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-22,千葉,45,47682,9.3,14.0,5.4,4.9,43.0,26.0,51.64,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
2021-12-23,千葉,45,47682,7.8,12.8,3.5,3.9,38.0,19.0,50.12,,,official_observation,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=45&block_no=47682&year=2021&month=12&day=&view=a2
